,date,content
34,2022-09-09 00:28:51+00:00,"UK Twitter: ""Oi naaaaur the queen is dead!""

Me: https://t.co/1u2yJEKOFK"
35,2022-09-09 00:18:56+00:00,"The UN General Assembly’s meeting this afternoon observed a moment of silence to mark the passing Her Majesty Queen Elizabeth II!

Our thoughts are with her family and the people of the United Kingdom of Great Britain and Northern Ireland, and the Commonwealth of Nations. https://t.co/ALU9UdJumX"
36,2022-09-09 00:18:22+00:00,"Today is a very good day, not bc of the death of a queen who oversaw a country that did unspeakable things to many other countries that have since declared independence from the British… (1)"
37,2022-09-09 00:02:01+00:00,"@Mile_Marker_0 @Out5p0ken But isn't,there a specific briefing on the protocol to follow when meeting the members of the Royal Family?"
38,2022-09-08 23:34:20+00:00,i also googled “why do irish people hate the queen” if anyone could answer both questions for me
39,2022-09-08 23:15:00+00:00,"“And so it is w/all the anachronistic stature &amp; privilege the royal family still enjoys in an egalitarian age. Elizabeth’s character, stamina and skill persuaded her subjects to suspend disbelief in the divine right to reign. Will they have such faith in Charles? In William?”"
40,2022-09-08 23:14:09+00:00,"@JoanneMason11 Exactly.  During Elizabeth II reign, Britain was de-colonizing everywhere.  They gave up a jewel like Hong Kong for nothing."
41,2022-09-08 23:04:18+00:00,"England and the Royal Family I'm thinking of you my condolences @ New York, New York https://t.co/PuOxq66R9r"
42,2022-09-08 22:56:37+00:00,"England and the Royal Family I'm thinking of you my condolences @ Queens, New York https://t.co/u5345pKK7r"
43,2022-09-08 22:53:43+00:00,I really need Feist's diplomatic and nuanced take on the Queen's reign and death.
44,2022-09-08 22:31:05+00:00,"hey, i heard that the queen of the UK died today but i just want u to know that ill never stop thinking of you as my queen. she may have been elizabeth the second but youve always been the number one priority to me. anyways, tell ur mom i miss her and i hope she’s well"
45,2022-09-08 22:30:41+00:00,It’s 2022 and they still entertain this royal family bs like they shouldn’t have been put in jail for the atrocity’s they committed and benefited from
46,2022-09-08 22:26:49+00:00,"@KimIversenShow You’re not alone. One of my friends the the resident expert on the royal family for People Magazine. Ironically, I’ve never once asked her about the royal family lol."
47,2022-09-08 22:21:05+00:00,"Putin, Zelensky Extend Condolences to Royal Family After Queen's Death #putin #elizabethii #zelensky #royalfamily #pause #fintwit https://t.co/pNfHej6UJn"
48,2022-09-08 22:20:29+00:00,the royal family should get lea michele to write the queen’s eulogy
49,2022-09-08 22:14:55+00:00,"Today in pronoun patrol, Britain's Royal Navy, uses the prefix ""HMS"", standing for ""His/Her Majesty's Ship"".

So no need to rename ships https://t.co/1HddyaqLe7"
50,2022-09-08 22:14:42+00:00,Photos: Queen Elizabeth II mourners spot rainbows over Great Britain https://t.co/SDQWipHCv0 #FoxWeather
51,2022-09-08 22:11:20+00:00,"#Bitcoinluis responds to Queen Elizabeth's
death https://t.co/C6xYR3JNma @ Central Park Tower https://t.co/RITzlz0R6o"
52,2022-09-08 22:04:04+00:00,@RoyalFamily Deepest condolences to the Royal Family on the passing of Her Majesty The Queen Elizabeth II.
53,2022-09-08 21:56:50+00:00,"London Bridge Is Down.

This was the video aired by the BBC marking the announcement of the death of Queen Elizabeth II, the longest-reigning British monarch, and setting into motion the meticulously planned #OperationLondonBridge.
#QueenElizabeth #QueenElizabethII https://t.co/vVNZVmldOn"
54,2022-09-08 21:51:04+00:00,Corporate Succession Lessons From The Death Of Queen Elizabeth II #leadershiptransition #monarchy #elizabethii #fintwit https://t.co/QBZKxTn8oT
55,2022-09-08 21:47:41+00:00,The very spirit of Great Britain': World reacts to Queen Elizabeth II's death #greatbritain #balmoralcastle #barackobama #elizabethii #tonyblair #headsofstate #fintwit https://t.co/ewxZ6cmkfO
56,2022-09-08 21:41:51+00:00,"Stop trying to justify the jokes about the Queen’s death. Idgaf if she was a good person or not, I was gonna hate regardless"
57,2022-09-08 21:41:43+00:00,"Will you explain the Queen’s death to us then, Detective? @rianjohnson https://t.co/RDJPXTvvEb"
58,2022-09-08 21:28:42+00:00,"Oh yeah, and the British committed a TON of atrocities under Queen Elizabeth, so if not everyone is sad about her death…yeah. Probably a good reason for it."
