,date,content
59,2022-09-09 14:37:41+00:00,"The Queen Elizabeth II
September 11th Garden
👑 Opened by her majesty Queen Elizabeth II on July 8th 2010
#QueenElizabeth 🌹🇬🇧 🕊️🕯️ https://t.co/NXxjLY5K3Z"
60,2022-09-09 14:37:32+00:00,"Beautiful day here  follow @curvywaist1
#fridaymorning 
#AbolishTheMonarchy https://t.co/359DHn31X1"
61,2022-09-09 14:35:59+00:00,@sodajerker Her Majesty’s a pretty nice girl
62,2022-09-09 14:34:21+00:00,I stand with Prof @UjuAnya! She spoke for millions. See #Queen in Nigeria with Butcher #Gowon while millions of our Igbo Biafran children were starved to death. Atrocities must be condemned with brutal but inconvenient truth no matter how highly placed. A lesson in hate n history https://t.co/C39GGROs5q https://t.co/2RCGXs6qtX
63,2022-09-09 14:33:21+00:00,"@BraydenCreation The Empire State Building was lit up with purple and sparkle in honor of the Life and Legacy of Her Majesty, Queen Elizabeth II 💜
￼
@NikonUSA #GodSaveTheQueen #NYC https://t.co/qoKhruRHZc"
64,2022-09-09 14:22:22+00:00,Talking to my mom this morning and she’s gagging me a bit. topic of the morning the queen…she said she doesn’t feel bad about her death. that the queen was a mean spirited person who would steal from the poor. she said the queen was mean to Diana…
65,2022-09-09 14:21:22+00:00,"Had a deep discussion with my gym trainer today (educational workout session) about #QueenElizabeth, her family, Royalty, their work and rule on the World.
Makes complete sense of why more than half of the Internet is celebrating her death.

Must read thread? https://t.co/NsEdqxtE1f"
66,2022-09-09 14:08:51+00:00,I’m smiling today but really sad today cuz on 9/9/2011. I lost a dear coworker and friend to suicide. He was one of the happiest man I know and I was devastated when I found out of his death. What’s funny is every year on this day I am overwhelmed with sadness.
67,2022-09-09 14:08:11+00:00,@peggy_blaze how are u going to see RIP posts on someone’s page that can’t tweet ??? Who’s retweeting it ??? And following someone does not mean that u know them personally. I follow ppl on here that idk from a hole in the wall.
68,2022-09-09 14:01:05+00:00,"https://t.co/vyleiBH139
#QueenElizabeth #AbolishTheMonarchy 
""Show Time"" 🔥😱🤯💥😬

#nfl #football #sports #nba #nflnews #nflfootball #superbowl #funnytwitter #twitterpost #twitterhumor #twittertweets #twitter🐦 #twitterthreadstorytime #tweet #tweets #twitterposts #twittermemes"
