,date,content
42,2022-09-09 04:46:38+00:00,"Queen Elizabeth II, the UK's longest-serving monarch, the towering figure head of pre &amp; post colonial commonwealth is no more. She was the epitome of grace and elegance.
May she rest in peace
She shaped history, she was the empress of an era. 
Adieu your highness.
#QueenElizabeth https://t.co/dxK99vBk4B"
43,2022-09-09 04:45:34+00:00,"#Myth_Vs_Fact
Are The triple Gods Brahma, Vishnu, Shiva are mortal? 
Must know the fact that  these dummy gods (Brahma Vishnu and Mahesh) are in the cycle of birth-death.
Watch Sadhna TV at 7:30pm https://t.co/0TpOamsGBc"
44,2022-09-09 04:39:25+00:00,RIP. You'll be missed Hrithik Roshan!
45,2022-09-09 04:37:17+00:00,"#Myth_Vs_Fact
Are The triple Gods Brahma, Vishnu, Shiva are mortal? 
Must know the fact that  these dummy gods (Brahma Vishnu and Mahesh) are in the cycle of birth-death.
Download Sant Rampal Ji Maharaj Youtube Channel for more information.
@SaintRampalJiM https://t.co/Dxc4C994w1"
46,2022-09-09 04:32:49+00:00,"She was an era unto herself, a decisive n powerful leader. RIP! https://t.co/jz4fJodxLY"
47,2022-09-09 04:24:30+00:00,"JU Dr Chander Shekhar, Associate Professor's death; Wife levels serious allegations.

Such cases are happening in every office. MEN who do rightful work which hampers other interest are tortured, demeaned,falsely allegated, forced to take extreme step.
#MenToo
CBI ENQUIRY NEEDED https://t.co/U24DOKVGab"
48,2022-09-09 04:18:29+00:00,"The Queen Elizabeth of UK was the legal owner of one sixth of the earths land surface. 

All British passports was issued in the Queen Elizabeth's name, she herself doesn't have one. Queen remains the only female member of the Royal Family to have entered  the armed forces. https://t.co/cpaMTZ9wNR"
49,2022-09-09 04:17:47+00:00,Rest in peace Her Excellency Queen Elizabeth II. https://t.co/1sJl5tzEMu
50,2022-09-09 04:10:44+00:00,"Woke up to the sad news of Queen Elizabeth's death.
Known for her selfless service to the nation and the commonwealth, she was a respected and loved figure globally. 
Her passing away marks and end to an Era.
Rest well your Highness. MY your soul rest in peace.
@ShiningStarSchl https://t.co/RR6LRtbY27"
51,2022-09-09 04:09:36+00:00,My deepest condolences to the Royal Family.
52,2022-09-09 04:05:58+00:00,"Her Majesty Queen Elizabeth II will be remembered. She personified dignity, decency and good leadership. Pained by her demise. My thoughts are with her family and people of UK in this sad hour.
#QueenElizabethII
#NarendraModi"
53,2022-09-09 04:02:19+00:00,A little flower 🌺 that was uprooted before it could blossom! Death be not proud! RIP Queen https://t.co/OEta3PEvD3
54,2022-09-09 03:56:24+00:00,"May her soul RIP!
#ElizabethII #QueenElizabethII https://t.co/m4aW1yqqAG"
55,2022-09-09 03:42:11+00:00,"Sakina(s) could not be released from prison even after death 💔
#تسکینِ_قلبِ_حسینؑ_سکینہؑ https://t.co/tuRzHx1Rxw"
56,2022-09-09 03:29:31+00:00,"Do you know London was constructed from the taxes the East India Company bled out of India? 
Rest well, Your Majesty."
57,2022-09-09 03:29:29+00:00,"Queen Elizabeth represented a monarchy that morally supported and encouraged the plunder and loot of half the planet for centuries and looked away as people starved to death. Nobody from that family has said a word about the slave trade, Bengal Famine, Jalianwala Bagh, etc."
58,2022-09-09 03:26:58+00:00,"I told my father that there were people putting up Instagram stories, writing RIP Queen, and he shook his head said ""Slave mentality"". 
He never says things like this, and he did."
59,2022-09-09 03:19:39+00:00,Rest in peace Queen Elizabeth- you will be so missed. 7 decades | 15 Prime Ministers | a charmed and dignified life | active till the day of her passing 🍀 #QueenElizabethIIMemorial https://t.co/77svOq7kDP
